ear,mar
0.3,0.42
0.32,0.43
0.33,0.41
0.33,0.42
0.32,0.41
0.28,0.41
0.29,0.42
0.27,0.39
0.33,0.42
0.28,0.43
0.32,0.4
0.29,0.41
0.33,0.41
0.33,0.42
0.3,0.41
0.36,0.43
0.35,0.43
0.25,0.41
0.36,0.43
0.37,0.41
0.33,0.4
0.34,0.46
0.36,0.43
0.32,0.43
0.37,0.43
0.33,0.41
0.35,0.41
0.35,0.43
0.34,0.44
0.34,0.43
0.36,0.43
0.35,0.42
0.34,0.43
0.32,0.43
0.33,0.41
0.31,0.42
0.33,0.39
0.34,0.41
0.3,0.44
0.32,0.3
0.31,0.42
0.34,0.32
0.31,0.4
0.29,0.42
0.29,0.4
0.32,0.41
0.33,0.34
0.33,0.42
0.28,0.39
0.33,0.34
0.31,0.31
0.28,0.3
0.26,0.24
0.28,0.21
0.26,0.24
0.29,0.23
0.31,0.27
0.28,0.19
0.29,0.25
0.28,0.22
0.29,0.23
0.28,0.26
0.29,0.33
0.3,0.3
0.3,0.39
0.28,0.39
0.31,0.21
0.3,0.32
0.31,0.29
0.31,0.31
0.33,0.3
0.3,0.35
0.3,0.3
0.28,0.28
0.2,0.25
0.31,0.26
0.33,0.34
0.3,0.39
0.28,0.35
0.25,0.4
0.33,0.41
0.29,0.42
0.28,0.42
0.25,0.4
0.27,0.42
0.32,0.41
0.35,0.44
0.3,0.39
0.31,0.44
0.32,0.34
0.21,0.46
0.32,0.41
0.31,0.4
0.31,0.43
0.27,0.39
0.3,0.43
0.3,0.44
0.18,0.34
0.31,0.41
0.29,0.42
0.29,0.42
0.28,0.41
0.3,0.38
0.29,0.38
0.21,0.41
0.32,0.38
0.35,0.4
0.33,0.4
0.29,0.4
0.36,0.44
0.37,0.43
0.35,0.41
0.37,0.43
0.37,0.44
0.33,0.43
0.32,0.42
0.32,0.43
0.29,0.44
0.35,0.44
0.31,0.41
0.33,0.4
0.35,0.44
0.34,0.43
0.34,0.42
0.33,0.43
0.34,0.47
0.34,0.46
0.35,0.47
0.37,0.47
0.35,0.49
0.35,0.48
0.33,0.46
0.31,0.44
0.31,0.46
0.36,0.45
0.28,0.42
0.34,0.42
0.3,0.42
0.29,0.46
0.27,0.45
0.34,0.45
0.27,0.44
0.35,0.45
0.39,0.43
0.36,0.45
0.35,0.44
0.37,0.43
0.33,0.28
0.31,0.42
0.32,0.45
0.27,0.42
0.27,0.43
0.34,0.45
0.31,0.27
0.33,0.27
0.33,0.35
0.31,0.27
0.35,0.37
0.3,0.41
0.28,0.43
0.32,0.41
0.31,0.41
0.31,0.43
0.34,0.39
0.4,0.36
0.34,0.34
0.36,0.32
0.38,0.28
0.39,0.31
0.33,0.28
0.27,0.42
0.26,0.4
0.25,0.39
0.24,0.4
0.28,0.43
0.27,0.42
0.3,0.44
0.3,0.4
0.36,0.42
0.31,0.42
0.28,0.43
0.29,0.44
0.31,0.42
0.3,0.42
0.28,0.4
0.28,0.42
0.3,0.42
0.31,0.43
0.31,0.41
0.28,0.4
0.31,0.42
0.3,0.43
0.3,0.43
0.28,0.41
0.28,0.41
0.26,0.4
0.27,0.41
0.27,0.4
0.28,0.42
0.26,0.41
0.25,0.39
0.28,0.41
0.26,0.41
0.31,0.42
0.27,0.42
0.28,0.4
0.28,0.41
0.28,0.39
0.3,0.41
0.28,0.41
0.3,0.4
0.28,0.4
0.26,0.4
0.28,0.4
0.28,0.39
0.31,0.42
0.27,0.4
0.28,0.41
0.28,0.4
0.26,0.41
0.3,0.39
0.3,0.41
0.28,0.41
0.28,0.4
0.28,0.38
0.25,0.4
0.27,0.39
0.25,0.4
0.25,0.39
0.28,0.4
0.25,0.39
0.28,0.41
0.25,0.41
0.25,0.38
0.25,0.4
0.25,0.39
0.25,0.38
0.28,0.4
0.31,0.35
0.25,0.38
0.3,0.37
0.25,0.38
0.28,0.41
0.34,0.34
0.32,0.31
0.35,0.33
0.28,0.33
0.29,0.39
0.29,0.41
0.31,0.42
0.32,0.4
0.29,0.41
0.29,0.41
0.29,0.39
0.34,0.41
0.29,0.41
0.3,0.41
0.29,0.41
0.32,0.41
0.26,0.43
0.29,0.41
0.3,0.4
0.34,0.41
0.32,0.39
0.31,0.39
0.31,0.4
0.3,0.41
0.26,0.41
0.19,0.4
0.28,0.4
0.25,0.41
0.25,0.39
0.26,0.4
0.28,0.4
0.26,0.38
0.31,0.41
0.28,0.38
0.28,0.4
0.28,0.39
0.26,0.39
0.16,0.41
0.36,0.3
0.38,0.37
0.39,0.44
0.21,0.42
0.33,0.44
0.33,0.44
0.34,0.44
0.35,0.45
0.35,0.43
0.37,0.44
0.36,0.46
0.39,0.44
0.34,0.46
0.33,0.44
0.37,0.39
0.36,0.43
0.32,0.44
0.32,0.44
0.31,0.44
0.34,0.42
0.3,0.43
0.34,0.42
0.35,0.44
0.31,0.43
0.36,0.44
0.32,0.44
0.35,0.45
0.32,0.44
0.33,0.44
0.33,0.42
0.34,0.43
0.35,0.45
0.33,0.42
0.31,0.41
0.31,0.41
0.3,0.41
0.31,0.42
0.3,0.41
0.31,0.44
0.29,0.41
0.29,0.42
0.3,0.42
0.31,0.42
0.3,0.43
0.28,0.41
0.29,0.44
0.22,0.42
0.29,0.41
0.28,0.42
0.32,0.4
0.29,0.41
0.25,0.41
0.27,0.41
0.26,0.41
0.29,0.41
0.28,0.41
0.25,0.41
0.27,0.41
0.28,0.41
0.28,0.4
0.28,0.37
0.29,0.4
0.28,0.39
0.27,0.4
0.32,0.35
0.33,0.36
0.3,0.31
0.3,0.32
0.27,0.29
0.29,0.42
0.3,0.38
0.34,0.27
0.29,0.34
0.31,0.33
0.35,0.26
0.31,0.33
0.35,0.28
0.32,0.3
0.35,0.36
0.33,0.28
0.27,0.4
0.28,0.4
0.28,0.41
0.31,0.41
0.29,0.39
0.26,0.4
0.28,0.4
0.28,0.4
0.27,0.39
0.28,0.39
0.29,0.39
0.22,0.4
0.28,0.39
0.28,0.41
0.27,0.41
0.28,0.41
0.27,0.41
0.29,0.41
0.15,0.39
0.25,0.39
0.28,0.41
0.27,0.4
0.26,0.41
0.27,0.41
0.24,0.4
0.29,0.38
0.28,0.38
0.27,0.39
0.26,0.39
0.31,0.31
0.29,0.28
0.27,0.39
0.27,0.4
0.28,0.4
0.15,0.4
0.27,0.4
0.25,0.4
0.27,0.4
0.26,0.39
0.26,0.4
0.26,0.4
0.24,0.4
0.25,0.39
0.31,0.31
0.33,0.35
0.27,0.4
0.29,0.39
0.28,0.38
0.28,0.38
0.27,0.39
0.28,0.38
0.25,0.39
0.25,0.38
0.28,0.38
0.28,0.38
0.27,0.38
0.28,0.4
0.28,0.39
0.28,0.41
0.29,0.39
0.25,0.39
0.26,0.39
0.29,0.36
0.27,0.39
0.27,0.39
0.29,0.37
0.27,0.4
0.34,0.31
0.33,0.32
0.32,0.37
0.3,0.31
0.36,0.28
0.3,0.36
0.32,0.31
0.32,0.3
0.25,0.39
0.33,0.31
0.33,0.32
0.28,0.39
0.29,0.4
0.31,0.32
0.26,0.39
0.26,0.38
0.28,0.42
0.23,0.38
0.22,0.41
0.26,0.39
0.26,0.38
0.31,0.41
0.19,0.42
0.28,0.4
0.28,0.4
0.28,0.4
0.28,0.4
0.26,0.42
0.28,0.4
0.28,0.39
0.29,0.42
0.29,0.42
0.28,0.41
0.29,0.38
0.28,0.4
0.25,0.39
0.25,0.4
0.29,0.38
0.24,0.39
0.27,0.39
0.27,0.4
0.25,0.4
0.24,0.4
0.24,0.42
0.25,0.42
0.28,0.39
0.26,0.41
0.27,0.39
0.27,0.4
0.28,0.41
0.28,0.39
0.28,0.41
0.31,0.41
0.29,0.4
0.28,0.41
0.3,0.38
0.29,0.41
0.29,0.4
0.27,0.39
0.28,0.39
0.21,0.38
0.32,0.38
0.29,0.41
0.28,0.39
0.28,0.39
0.31,0.31
0.33,0.3
0.29,0.35
0.28,0.39
0.26,0.4
0.29,0.38
0.31,0.39
0.26,0.42
0.29,0.4
0.28,0.38
0.26,0.38
0.27,0.39
0.28,0.39
0.29,0.39
0.28,0.41
0.25,0.4
0.27,0.42
0.29,0.31
0.3,0.3
0.27,0.38
0.28,0.38
0.25,0.4
0.31,0.29
0.32,0.32
0.32,0.35
0.33,0.32
0.38,0.27
0.35,0.3
0.32,0.28
0.35,0.3
0.34,0.33
0.36,0.28
0.25,0.29
0.28,0.4
0.32,0.41
0.27,0.42
0.33,0.42
0.39,0.42
0.32,0.42
0.3,0.43
0.32,0.43
0.31,0.42
0.35,0.43
0.34,0.45
0.36,0.44
0.32,0.41
0.33,0.44
0.35,0.46
0.33,0.47
0.28,0.44
0.32,0.44
0.34,0.42
0.33,0.39
0.26,0.42
0.28,0.41
0.3,0.41
0.3,0.42
0.32,0.42
0.29,0.43
0.31,0.41
0.29,0.41
0.34,0.44
0.3,0.43
0.28,0.43
0.31,0.42
0.3,0.39
0.28,0.42
0.31,0.42
0.38,0.42
0.35,0.43
0.37,0.45
0.34,0.44
0.36,0.45
0.36,0.43
0.36,0.45
0.29,0.46
0.33,0.44
0.38,0.46
0.37,0.45
0.36,0.46
0.39,0.47
0.34,0.46
0.33,0.46
0.35,0.43
0.36,0.44
0.36,0.46
0.37,0.42
0.36,0.47
0.3,0.45
0.36,0.45
0.37,0.44
0.34,0.46
0.36,0.46
0.35,0.45
0.36,0.45
0.35,0.44
0.37,0.46
0.36,0.46
0.25,0.44
0.36,0.46
0.36,0.45
0.32,0.46
0.32,0.46
0.34,0.45
0.34,0.45
0.33,0.46
0.35,0.45
0.33,0.44
0.33,0.48
0.37,0.47
0.36,0.46
0.33,0.46
0.34,0.44
0.34,0.45
0.36,0.47
0.34,0.45
0.33,0.46
0.36,0.44
0.33,0.46
0.35,0.43
0.35,0.45
0.34,0.44
0.36,0.46
0.36,0.46
0.36,0.46
0.36,0.46
0.36,0.45
0.35,0.44
0.33,0.45
0.37,0.47
0.34,0.45
0.35,0.46
0.36,0.47
0.35,0.24
0.35,0.32
0.34,0.43
0.36,0.45
0.29,0.45
0.3,0.43
0.26,0.44
0.33,0.43
0.31,0.43
0.33,0.43
0.3,0.44
0.3,0.44
0.3,0.44
0.29,0.43
0.3,0.44
0.33,0.43
0.31,0.43
0.34,0.44
0.31,0.44
0.31,0.43
0.3,0.42
0.28,0.42
0.3,0.43
0.28,0.42
0.28,0.42
0.31,0.42
0.31,0.46
0.3,0.43
0.31,0.43
0.3,0.42
0.34,0.44
0.37,0.46
0.31,0.43
0.29,0.43
0.29,0.41
0.33,0.43
0.3,0.45
0.28,0.43
0.3,0.45
0.33,0.45
0.32,0.44
0.33,0.44
0.34,0.43
0.31,0.43
0.35,0.45
0.33,0.45
0.31,0.44
0.34,0.44
0.26,0.45
0.27,0.44
0.32,0.27
0.27,0.43
0.27,0.42
0.29,0.44
0.26,0.44
0.29,0.44
0.25,0.42
0.26,0.44
0.34,0.46
0.34,0.45
0.29,0.43
0.29,0.44
0.34,0.2
0.35,0.25
0.27,0.24
0.29,0.44
0.29,0.45
0.28,0.42
0.19,0.41
0.26,0.44
0.29,0.42
0.3,0.42
0.34,0.43
0.39,0.3
0.36,0.26
0.38,0.25
0.29,0.42
0.36,0.25
0.36,0.27
0.35,0.28
0.28,0.42
0.37,0.27
0.33,0.3
0.27,0.43
0.18,0.41
0.28,0.42
0.29,0.42
0.28,0.45
0.28,0.42
0.28,0.44
0.35,0.46
0.31,0.43
0.25,0.42
0.33,0.28
0.36,0.28
0.26,0.41
0.34,0.45
0.33,0.3
0.35,0.33
0.35,0.42
0.35,0.45
0.34,0.44
0.35,0.4
0.36,0.44
0.33,0.43
0.35,0.45
0.33,0.43
0.33,0.44
0.35,0.43
0.35,0.43
0.37,0.43
0.35,0.45
0.36,0.38
0.34,0.42
0.36,0.38
0.28,0.44
0.29,0.44
0.33,0.45
0.31,0.43
0.37,0.39
0.31,0.41
0.37,0.41
0.34,0.44
0.35,0.41
0.34,0.43
0.36,0.45
0.34,0.42
0.38,0.36
0.36,0.43
0.35,0.41
0.32,0.44
0.33,0.44
0.28,0.42
0.28,0.44
0.27,0.42
0.28,0.41
0.28,0.39
0.26,0.38
0.28,0.39
0.25,0.4
0.29,0.41
0.27,0.37
0.26,0.39
0.28,0.4
0.26,0.4
0.25,0.4
0.25,0.42
0.25,0.4
0.25,0.41
0.25,0.4
0.28,0.39
0.28,0.42
0.34,0.43
0.37,0.42
0.39,0.45
0.38,0.44
0.4,0.43
0.42,0.43
0.37,0.46
0.38,0.44
0.39,0.42
0.32,0.44
0.32,0.41
0.31,0.44
0.33,0.43
0.35,0.42
0.36,0.42
0.35,0.44
0.31,0.4
0.31,0.42
0.34,0.41
0.31,0.44
0.31,0.43
0.3,0.42
0.3,0.41
0.27,0.42
0.26,0.4
0.31,0.42
0.3,0.42
0.3,0.43
0.28,0.41
0.29,0.41
0.28,0.45
0.39,0.37
0.3,0.44
0.35,0.45
0.38,0.44
0.33,0.43
0.31,0.44
0.23,0.43
0.28,0.43
0.33,0.44
0.33,0.43
0.32,0.43
0.32,0.45
0.3,0.42
0.31,0.41
0.28,0.44
0.28,0.42
0.29,0.43
0.29,0.43
0.31,0.42
0.32,0.42
0.29,0.41
0.31,0.42
0.34,0.42
0.34,0.44
0.36,0.44
0.29,0.43
0.35,0.44
0.33,0.45
0.31,0.42
0.36,0.45
0.33,0.43
0.33,0.43
0.32,0.43
0.33,0.43
0.3,0.41
0.28,0.39
0.29,0.39
0.2,0.41
0.28,0.41
0.31,0.4
0.31,0.39
0.3,0.38
0.29,0.38
0.28,0.38
0.28,0.39
0.25,0.38
0.27,0.37
0.33,0.36
0.3,0.33
0.32,0.27
0.37,0.3
0.33,0.25
0.32,0.29
0.27,0.31
0.27,0.39
0.28,0.37
0.29,0.37
0.31,0.32
0.26,0.4
0.28,0.39
0.28,0.4
0.26,0.4
0.29,0.4
0.29,0.4
0.3,0.4
0.32,0.39
0.28,0.38
0.28,0.39
0.35,0.37
0.28,0.39
0.27,0.4
0.28,0.4
0.28,0.39
0.28,0.42
0.28,0.39
0.29,0.43
0.29,0.42
0.23,0.42
0.28,0.4
0.31,0.42
0.31,0.42
0.3,0.42
0.32,0.4
0.28,0.41
0.33,0.42
0.26,0.41
0.28,0.42
0.34,0.46
0.29,0.44
0.29,0.41
0.31,0.41
0.29,0.41
0.29,0.42
0.3,0.43
0.29,0.42
0.31,0.43
0.33,0.43
0.3,0.42
0.3,0.43
0.32,0.42
0.3,0.42
0.31,0.42
0.29,0.42
0.29,0.4
0.28,0.41
0.29,0.42
0.29,0.4
0.31,0.43
0.3,0.41
0.29,0.41
0.28,0.42
0.29,0.4
0.29,0.41
0.29,0.42
0.32,0.42
0.34,0.41
0.32,0.41
0.27,0.42
0.28,0.42
0.29,0.42
0.29,0.41
0.29,0.4
0.28,0.41
0.28,0.41
0.32,0.42
0.32,0.43
0.33,0.42
0.25,0.42
0.28,0.4
0.28,0.4
0.28,0.43
0.3,0.41
0.3,0.43
0.26,0.41
0.28,0.4
0.28,0.42
0.28,0.43
0.28,0.42
0.3,0.41
0.3,0.43
0.25,0.42
0.28,0.42
0.28,0.41
0.27,0.39
0.34,0.43
0.29,0.42
0.26,0.41
0.27,0.41
0.27,0.42
0.31,0.41
0.35,0.43
0.34,0.44
0.32,0.43
0.29,0.43
0.36,0.4
0.28,0.42
0.28,0.43
0.32,0.41
0.28,0.44
0.17,0.41
0.3,0.43
0.3,0.41
0.3,0.42
0.31,0.43
0.31,0.43
0.28,0.43
0.27,0.42
0.29,0.41
0.29,0.42
0.3,0.42
0.34,0.43
0.3,0.43
0.29,0.4
0.29,0.42
0.3,0.44
0.31,0.42
0.28,0.42
0.3,0.44
0.29,0.43
0.28,0.43
0.28,0.42
0.33,0.45
0.3,0.42
0.31,0.43
0.28,0.43
0.3,0.4
0.28,0.42
0.26,0.4
0.29,0.42
0.28,0.42
0.25,0.43
0.28,0.43
0.31,0.44
0.33,0.45
0.32,0.45
0.31,0.44
0.31,0.46
0.27,0.43
0.31,0.44
0.28,0.43
0.34,0.44
0.29,0.42
0.31,0.43
0.29,0.43
0.31,0.41
0.27,0.42
0.27,0.43
0.29,0.43
0.28,0.41
0.32,0.42
0.27,0.42
0.19,0.43
0.34,0.44
0.3,0.44
0.29,0.43
0.29,0.43
0.29,0.41
0.29,0.41
0.28,0.44
0.28,0.42
0.28,0.41
0.29,0.42
0.29,0.42
0.29,0.44
0.31,0.42
0.26,0.42
0.25,0.43
0.29,0.42
0.29,0.41
0.29,0.42
0.34,0.42
0.29,0.43
0.31,0.43
0.3,0.42
0.28,0.42
0.3,0.42
0.26,0.42
0.3,0.43
0.29,0.42
0.3,0.44
0.29,0.41
0.28,0.42
0.29,0.43
0.29,0.43
0.29,0.44
0.3,0.42
0.3,0.42
0.27,0.42
0.28,0.43
0.26,0.43
0.27,0.42
0.3,0.42
0.29,0.43
0.25,0.42
0.31,0.43
0.25,0.43
0.29,0.42
0.27,0.41
0.29,0.43
0.25,0.42
0.31,0.42
0.31,0.43
0.3,0.42
0.21,0.44
0.28,0.41
0.33,0.44
0.28,0.42
0.27,0.42
0.28,0.42
0.31,0.44
0.3,0.42
0.32,0.42
0.3,0.42
0.31,0.44
0.28,0.42
0.27,0.41
0.31,0.46
0.27,0.42
0.34,0.44
0.31,0.43
0.27,0.4
0.26,0.42
0.31,0.43
0.37,0.46
0.3,0.44
0.19,0.42
0.29,0.42
0.3,0.43
0.35,0.44
0.34,0.44
0.3,0.41
0.28,0.43
0.3,0.43
0.32,0.46
0.29,0.42
0.27,0.42
0.28,0.42
0.31,0.44
0.29,0.42
0.31,0.44
0.33,0.46
0.31,0.43
0.31,0.44
0.33,0.45
0.33,0.44
0.31,0.44
0.31,0.44
0.3,0.45
0.3,0.43
0.28,0.42
0.28,0.41
0.27,0.43
0.29,0.44
0.29,0.42
0.32,0.44
0.28,0.43
0.29,0.43
0.31,0.44
0.33,0.44
0.28,0.45
0.31,0.43
0.28,0.41
0.27,0.43
0.27,0.41
0.28,0.42
0.29,0.41
0.3,0.41
0.28,0.42
0.25,0.42
0.29,0.4
0.25,0.42
0.28,0.42
0.3,0.42
0.26,0.42
0.29,0.41
0.26,0.41
0.27,0.4
0.28,0.42
0.3,0.41
0.28,0.42
0.29,0.42
0.26,0.42
0.3,0.41
0.29,0.44
0.3,0.42
0.29,0.43
0.31,0.43
0.25,0.42
0.29,0.41
0.29,0.42
0.28,0.41
0.28,0.41
0.32,0.44
0.27,0.42
0.28,0.41
0.28,0.41
0.28,0.41
0.25,0.38
0.23,0.41
0.28,0.41
0.3,0.39
0.29,0.42
0.3,0.42
0.28,0.42
0.28,0.41
0.3,0.41
0.31,0.42
0.27,0.41
0.28,0.41
0.26,0.41
0.28,0.39
0.28,0.43
0.29,0.42
0.28,0.41
0.28,0.41
0.29,0.42
0.27,0.4
0.27,0.41
0.28,0.41
0.29,0.4
0.27,0.4
0.28,0.41
0.29,0.41
0.28,0.4
0.29,0.4
0.29,0.41
0.28,0.4
0.28,0.4
0.26,0.4
0.28,0.41
0.27,0.41
0.28,0.39
0.28,0.41
0.28,0.42
0.27,0.41
0.28,0.41
0.31,0.41
0.28,0.4
0.28,0.39
0.28,0.39
0.28,0.39
0.25,0.4
0.25,0.4
0.33,0.31
0.3,0.41
0.23,0.42
0.32,0.42
0.27,0.41
0.36,0.41
0.3,0.39
0.28,0.41
0.31,0.41
0.28,0.41
0.32,0.38
0.33,0.4
0.27,0.39
0.3,0.4
0.3,0.37
0.32,0.4
0.3,0.38
0.34,0.33
0.3,0.39
0.3,0.4
0.34,0.33
0.3,0.38
0.27,0.38
0.29,0.4
0.29,0.39
0.17,0.4
0.28,0.4
0.28,0.42
0.35,0.4
0.3,0.39
0.27,0.39
0.33,0.31
0.28,0.39
0.33,0.38
0.28,0.41
0.3,0.41
0.31,0.4
0.28,0.39
0.27,0.39
0.33,0.38
0.28,0.38
0.3,0.4
0.23,0.4
0.28,0.41
0.28,0.4
0.28,0.4
0.29,0.38
0.28,0.37
0.25,0.39
0.28,0.39
0.27,0.39
0.35,0.39
0.34,0.25
0.27,0.37
0.29,0.39
0.28,0.38
0.28,0.37
0.28,0.4
0.37,0.25
0.32,0.24
0.33,0.27
0.28,0.4
0.33,0.29
0.34,0.24
0.25,0.38
0.28,0.39
0.27,0.38
0.22,0.4
0.3,0.41
0.27,0.39
0.29,0.4
0.29,0.4
0.31,0.41
0.29,0.39
0.29,0.4
0.32,0.3
0.29,0.4
0.28,0.39
0.27,0.38
0.28,0.4
0.28,0.4
0.28,0.37
0.28,0.38
0.28,0.4
0.28,0.39
0.29,0.39
0.29,0.42
0.24,0.41
0.3,0.42
0.28,0.41
0.28,0.39
0.29,0.39
0.28,0.41
0.28,0.4
0.25,0.4
0.3,0.39
0.31,0.42
0.25,0.42
0.3,0.4
0.29,0.4
0.28,0.41
0.29,0.41
0.3,0.39
0.26,0.41
0.28,0.4
0.27,0.41
0.27,0.39
0.28,0.41
0.28,0.41
0.28,0.42
0.17,0.41
0.3,0.42
0.29,0.42
0.32,0.42
0.28,0.41
0.29,0.41
0.33,0.44
0.35,0.41
0.31,0.42
0.28,0.41
0.28,0.44
0.29,0.42
0.28,0.4
0.29,0.43
0.3,0.42
0.29,0.42
0.28,0.43
0.28,0.41
0.27,0.41
0.31,0.44
0.31,0.43
0.3,0.42
0.29,0.43
0.29,0.41
0.31,0.41
0.3,0.42
0.3,0.43
0.3,0.4
0.3,0.41
0.28,0.42
0.27,0.41
0.29,0.41
0.31,0.44
0.28,0.41
0.28,0.41
0.25,0.42
0.25,0.43
0.3,0.42
0.3,0.43
0.29,0.42
0.29,0.43
0.29,0.43
0.28,0.42
0.29,0.42
0.32,0.43
0.29,0.4
0.31,0.42
0.32,0.41
0.29,0.41
0.28,0.41
0.27,0.39
0.29,0.44
0.31,0.41
0.21,0.43
0.3,0.42
0.31,0.41
0.29,0.42
0.27,0.43
0.29,0.42
0.28,0.43
0.31,0.41
0.31,0.42
0.3,0.42
0.28,0.43
0.32,0.42
0.32,0.41
0.29,0.42
0.32,0.41
0.3,0.41
0.35,0.43
0.29,0.42
0.29,0.41
0.3,0.42
0.33,0.43
0.3,0.41
0.27,0.41
0.31,0.42
0.33,0.41
0.26,0.41
0.32,0.42
0.3,0.42
0.29,0.42
0.32,0.42
0.3,0.43
0.29,0.43
0.32,0.41
0.23,0.41
0.36,0.46
0.36,0.43
0.3,0.42
0.29,0.4
0.29,0.41
0.27,0.42
0.28,0.43
0.34,0.43
0.32,0.42
0.34,0.43
0.34,0.42
0.31,0.43
0.28,0.42
0.32,0.39
0.32,0.41
0.28,0.42
0.28,0.42
0.31,0.43
0.35,0.41
0.28,0.43
0.35,0.43
0.28,0.42
0.27,0.41
0.28,0.41
0.25,0.41
0.29,0.41
0.3,0.42
0.27,0.41
0.32,0.44
0.33,0.42
0.31,0.43
0.31,0.43
0.28,0.43
0.29,0.43
0.3,0.43
0.31,0.42
0.31,0.43
0.28,0.41
0.3,0.42
0.31,0.42
0.31,0.41
0.3,0.42
0.31,0.42
0.32,0.44
0.3,0.42
0.3,0.42
0.32,0.42
0.38,0.41
0.34,0.43
0.21,0.41
0.28,0.42
0.32,0.42
0.32,0.42
0.32,0.42
0.32,0.42
0.3,0.44
0.31,0.41
0.32,0.44
0.28,0.41
0.22,0.43
0.29,0.44
0.31,0.42
0.32,0.42
0.31,0.42
0.29,0.41
0.29,0.42
0.29,0.42
0.29,0.43
0.3,0.42
0.31,0.43
0.2,0.42
0.26,0.42
