ear,mar
0.22,0.41
0.32,0.41
0.31,0.39
0.25,0.45
0.28,0.48
0.29,0.5
0.3,0.45
0.29,0.5
0.28,0.45
0.28,0.46
0.2,0.48
0.28,0.46
0.28,0.47
0.32,0.45
0.3,0.48
0.31,0.48
0.27,0.49
0.29,0.49
0.25,0.48
0.28,0.41
0.3,0.44
0.31,0.45
0.28,0.43
0.29,0.44
0.28,0.43
0.34,0.45
0.31,0.44
0.32,0.42
0.28,0.43
0.35,0.43
0.22,0.44
0.31,0.44
0.31,0.42
0.32,0.43
0.35,0.45
0.2,0.48
0.33,0.48
0.29,0.5
0.25,0.49
0.3,0.52
0.28,0.49
0.2,0.45
0.31,0.44
0.3,0.46
0.2,0.44
0.31,0.41
0.27,0.42
0.3,0.42
0.31,0.44
0.29,0.47
0.29,0.46
0.29,0.45
0.27,0.47
0.34,0.43
0.31,0.45
0.26,0.47
0.34,0.44
0.37,0.41
0.32,0.41
0.26,0.44
0.31,0.42
0.3,0.43
0.33,0.44
0.34,0.44
0.29,0.43
0.33,0.46
0.22,0.43
0.33,0.43
0.2,0.45
0.29,0.43
0.26,0.48
0.3,0.43
0.27,0.42
0.31,0.43
0.29,0.46
0.28,0.45
0.27,0.43
0.32,0.45
0.31,0.45
0.27,0.44
0.37,0.45
0.33,0.47
0.24,0.45
0.31,0.45
0.31,0.44
0.27,0.46
0.31,0.45
0.32,0.48
0.26,0.46
0.31,0.45
0.24,0.46
0.27,0.45
0.31,0.44
0.29,0.47
0.33,0.47
0.3,0.47
0.31,0.43
0.33,0.44
0.27,0.45
0.31,0.46
0.27,0.47
0.31,0.43
0.24,0.46
0.3,0.48
0.17,0.47
0.31,0.43
0.31,0.46
0.16,0.49
0.26,0.46
0.31,0.47
0.28,0.44
0.26,0.47
0.27,0.48
0.28,0.5
0.3,0.46
0.29,0.46
0.25,0.47
0.29,0.42
0.28,0.48
0.33,0.42
0.3,0.44
0.3,0.48
0.3,0.45
0.32,0.47
0.29,0.45
0.26,0.46
0.27,0.44
0.24,0.46
0.29,0.42
0.29,0.42
0.28,0.46
0.27,0.46
0.29,0.43
0.29,0.43
0.25,0.44
0.29,0.45
0.29,0.41
0.31,0.43
0.23,0.44
0.3,0.48
0.31,0.49
0.34,0.44
0.36,0.47
0.36,0.45
0.27,0.46
0.25,0.46
0.24,0.47
0.19,0.47
0.27,0.48
0.28,0.47
0.3,0.48
0.24,0.47
0.32,0.47
0.32,0.47
0.25,0.49
0.29,0.46
0.31,0.45
0.31,0.4
0.29,0.42
0.33,0.42
0.31,0.47
0.25,0.43
0.3,0.44
0.31,0.47
0.2,0.45
0.31,0.43
0.28,0.46
0.26,0.46
0.3,0.44
0.28,0.48
0.31,0.44
0.26,0.45
0.3,0.5
0.32,0.44
0.28,0.44
0.3,0.46
0.3,0.47
0.27,0.41
0.34,0.48
0.36,0.48
0.24,0.43
0.32,0.45
0.31,0.47
0.27,0.48
0.27,0.46
0.26,0.47
0.19,0.47
0.2,0.48
0.24,0.47
0.31,0.46
0.32,0.44
0.24,0.37
0.31,0.32
0.27,0.46
0.3,0.42
0.28,0.45
0.28,0.43
0.25,0.48
0.25,0.49
0.15,0.49
0.29,0.48
0.31,0.46
0.31,0.44
0.27,0.48
0.3,0.46
0.32,0.43
0.21,0.45
0.26,0.49
0.28,0.47
0.29,0.48
0.15,0.46
0.28,0.47
0.26,0.48
0.29,0.46
0.3,0.48
0.21,0.48
0.25,0.5
0.3,0.45
0.27,0.49
0.18,0.46
0.27,0.49
0.27,0.46
0.18,0.47
0.25,0.48
0.29,0.46
0.3,0.47
0.29,0.49
0.22,0.48
0.28,0.46
0.29,0.49
0.21,0.47
0.28,0.52
0.29,0.49
0.28,0.48
0.3,0.48
0.21,0.47
0.29,0.44
0.28,0.49
0.26,0.48
0.18,0.49
0.26,0.48
0.32,0.47
0.29,0.48
0.23,0.49
0.26,0.48
0.29,0.48
0.3,0.48
0.21,0.5
0.26,0.5
0.28,0.49
0.26,0.48
0.29,0.48
0.25,0.48
0.29,0.49
0.28,0.47
0.27,0.45
0.32,0.48
0.24,0.46
0.29,0.47
0.3,0.46
0.26,0.48
0.25,0.48
0.29,0.47
0.29,0.49
0.3,0.47
0.29,0.47
0.28,0.45
0.3,0.46
0.28,0.47
0.28,0.47
0.2,0.47
0.29,0.44
0.3,0.46
0.29,0.46
0.2,0.47
0.29,0.47
0.29,0.44
0.32,0.46
0.27,0.48
0.28,0.47
0.26,0.47
0.3,0.49
0.3,0.46
0.3,0.43
0.22,0.44
0.3,0.45
0.28,0.47
0.31,0.47
0.29,0.44
0.29,0.43
0.3,0.45
0.3,0.46
0.2,0.47
0.26,0.45
0.29,0.47
0.3,0.46
0.21,0.45
0.29,0.45
0.29,0.47
0.23,0.45
0.28,0.45
0.18,0.46
0.31,0.44
0.25,0.44
0.27,0.46
0.28,0.47
0.3,0.44
0.22,0.45
0.27,0.45
0.32,0.43
0.28,0.43
0.23,0.44
0.27,0.43
0.31,0.44
0.3,0.45
0.29,0.45
0.27,0.45
0.19,0.44
0.29,0.42
0.29,0.46
0.22,0.46
0.28,0.45
0.26,0.44
0.3,0.46
0.25,0.44
0.27,0.43
0.26,0.44
0.3,0.45
0.29,0.44
0.3,0.44
0.32,0.44
0.25,0.44
0.29,0.44
0.31,0.43
0.21,0.44
0.26,0.44
0.28,0.43
0.29,0.44
0.33,0.43
0.21,0.44
0.28,0.43
0.32,0.44
0.31,0.43
0.32,0.44
0.3,0.43
0.32,0.44
0.31,0.43
0.33,0.44
0.3,0.42
0.19,0.44
0.29,0.44
0.29,0.44
0.32,0.44
0.31,0.43
0.3,0.44
0.29,0.44
0.3,0.44
0.23,0.42
0.25,0.42
0.29,0.45
0.26,0.46
0.3,0.43
0.29,0.43
0.3,0.43
0.24,0.44
