ear,mar
0.15,0.43
0.22,0.42
0.24,0.45
0.19,0.44
0.26,0.42
0.17,0.44
0.25,0.43
0.25,0.45
0.25,0.44
0.27,0.43
0.27,0.43
0.28,0.43
0.16,0.45
0.27,0.44
0.14,0.44
0.26,0.44
0.26,0.42
0.27,0.43
0.24,0.41
0.17,0.46
0.18,0.45
0.24,0.44
0.27,0.43
0.26,0.44
0.27,0.46
0.24,0.46
0.12,0.44
0.32,0.44
0.35,0.47
0.34,0.43
0.35,0.44
0.37,0.45
0.37,0.45
0.32,0.44
0.33,0.44
0.29,0.42
0.28,0.43
0.32,0.44
0.29,0.44
0.29,0.44
0.3,0.44
0.17,0.43
0.17,0.45
0.17,0.44
0.16,0.44
0.23,0.42
0.23,0.43
0.27,0.44
0.28,0.45
0.19,0.44
0.26,0.44
0.28,0.44
0.2,0.44
0.25,0.44
0.31,0.43
0.3,0.45
0.29,0.44
0.16,0.45
0.27,0.46
0.27,0.44
0.31,0.46
0.28,0.43
0.29,0.43
0.31,0.45
0.32,0.44
0.3,0.44
0.31,0.42
0.33,0.43
0.21,0.42
0.3,0.43
0.29,0.44
0.22,0.43
0.24,0.42
0.3,0.45
0.31,0.44
0.29,0.45
0.32,0.46
0.33,0.46
0.34,0.47
0.33,0.45
0.25,0.45
0.29,0.44
0.33,0.47
0.29,0.41
0.29,0.43
0.2,0.43
0.23,0.43
0.26,0.44
0.17,0.43
0.27,0.43
0.26,0.43
0.26,0.43
0.27,0.43
0.23,0.42
0.26,0.44
0.17,0.44
0.18,0.42
0.17,0.41
0.24,0.45
0.2,0.44
0.26,0.44
0.26,0.43
0.27,0.43
0.25,0.43
0.27,0.43
0.25,0.42
0.25,0.43
0.26,0.45
0.25,0.44
0.27,0.44
0.25,0.44
0.25,0.44
0.25,0.42
0.24,0.45
0.25,0.44
0.21,0.44
0.25,0.44
0.25,0.44
0.27,0.43
0.25,0.42
0.25,0.43
0.26,0.43
0.23,0.44
0.24,0.45
0.24,0.44
0.23,0.44
0.24,0.43
0.24,0.43
0.25,0.45
0.25,0.43
0.25,0.43
0.26,0.44
0.25,0.46
0.25,0.43
0.24,0.44
0.2,0.44
0.24,0.44
0.24,0.45
0.24,0.44
0.25,0.42
0.23,0.43
0.22,0.45
0.26,0.44
0.25,0.45
0.26,0.45
0.24,0.46
0.28,0.45
0.22,0.43
0.28,0.45
0.25,0.44
0.25,0.42
0.23,0.43
0.26,0.44
0.24,0.43
0.22,0.42
0.25,0.43
0.24,0.43
0.27,0.43
0.25,0.44
0.26,0.44
0.19,0.44
0.21,0.44
0.21,0.47
0.22,0.46
0.17,0.45
0.22,0.44
0.17,0.44
0.16,0.46
0.23,0.46
0.23,0.45
0.22,0.44
0.2,0.44
0.21,0.44
0.16,0.46
0.14,0.45
0.14,0.44
0.15,0.45
0.14,0.45
0.2,0.44
0.15,0.45
0.17,0.45
0.21,0.45
0.16,0.44
0.18,0.44
0.17,0.43
0.17,0.43
0.16,0.44
0.15,0.44
0.21,0.43
0.22,0.43
0.19,0.42
0.21,0.44
0.25,0.45
0.17,0.44
0.16,0.44
0.17,0.43
0.16,0.43
0.15,0.44
0.17,0.45
0.18,0.45
0.23,0.43
0.19,0.43
0.22,0.44
0.22,0.46
0.19,0.45
0.15,0.43
0.16,0.44
0.22,0.44
0.15,0.45
0.23,0.45
0.23,0.45
0.19,0.42
0.25,0.43
0.24,0.44
0.19,0.42
0.24,0.43
0.25,0.43
0.23,0.45
0.17,0.43
0.24,0.44
0.24,0.44
0.22,0.44
0.24,0.42
0.24,0.43
0.22,0.43
0.22,0.44
0.23,0.43
0.17,0.43
0.16,0.42
0.18,0.43
0.21,0.42
0.22,0.42
0.22,0.42
0.23,0.42
0.21,0.44
0.22,0.43
0.15,0.43
0.26,0.43
0.23,0.42
0.25,0.44
0.15,0.43
0.25,0.42
0.25,0.43
0.24,0.43
0.23,0.42
0.22,0.44
0.24,0.43
0.25,0.42
0.22,0.43
0.25,0.43
0.26,0.42
0.27,0.44
0.24,0.43
0.22,0.42
0.21,0.43
0.15,0.44
0.16,0.46
0.15,0.44
0.17,0.42
0.19,0.42
0.16,0.43
0.26,0.42
0.17,0.44
0.24,0.45
0.28,0.43
0.26,0.42
0.26,0.42
0.22,0.45
0.25,0.45
0.25,0.43
0.22,0.44
0.24,0.43
0.25,0.44
0.22,0.43
0.15,0.45
0.28,0.44
0.24,0.43
0.24,0.44
0.24,0.45
0.24,0.43
0.25,0.45
0.25,0.44
0.23,0.44
0.24,0.43
0.23,0.44
0.26,0.43
0.27,0.4
0.25,0.41
0.24,0.44
0.24,0.42
0.23,0.41
0.24,0.42
0.25,0.44
0.22,0.44
0.24,0.42
0.23,0.43
0.21,0.43
0.23,0.43
0.21,0.43
0.22,0.43
0.19,0.43
0.19,0.44
0.23,0.43
0.21,0.44
0.22,0.44
0.23,0.44
0.17,0.44
0.17,0.44
0.18,0.43
0.17,0.43
0.2,0.44
0.2,0.44
0.18,0.44
0.2,0.43
0.17,0.43
0.2,0.44
0.19,0.43
0.17,0.44
0.2,0.43
0.17,0.43
0.14,0.42
0.19,0.43
0.17,0.43
0.24,0.44
0.17,0.42
0.15,0.43
0.23,0.41
0.19,0.46
0.22,0.42
0.23,0.45
0.25,0.43
0.22,0.43
0.21,0.42
0.2,0.43
0.22,0.42
0.21,0.41
0.22,0.42
0.23,0.43
0.24,0.44
0.25,0.41
0.24,0.43
0.22,0.42
0.25,0.42
0.25,0.43
0.25,0.44
0.24,0.42
0.22,0.43
0.25,0.44
0.22,0.43
0.23,0.44
0.22,0.44
0.24,0.43
0.26,0.44
0.24,0.43
0.26,0.42
0.25,0.43
0.23,0.42
0.25,0.43
0.24,0.43
0.25,0.42
0.25,0.44
0.25,0.43
0.23,0.43
0.25,0.44
0.24,0.43
0.23,0.43
0.22,0.42
0.24,0.43
0.22,0.44
0.22,0.42
0.22,0.42
0.22,0.44
0.26,0.44
0.24,0.43
0.22,0.44
0.22,0.43
0.21,0.44
0.25,0.43
0.23,0.42
0.22,0.43
0.2,0.43
0.22,0.43
0.22,0.44
0.23,0.42
0.19,0.43
0.22,0.43
0.17,0.44
0.24,0.42
0.22,0.43
0.18,0.45
0.24,0.43
0.24,0.42
0.24,0.44
0.22,0.43
0.24,0.44
0.23,0.44
0.2,0.43
0.2,0.44
0.21,0.43
0.21,0.44
0.22,0.45
0.21,0.43
0.19,0.43
0.23,0.44
0.22,0.45
0.17,0.44
0.25,0.44
0.23,0.44
0.25,0.45
0.25,0.44
0.24,0.44
0.25,0.45
0.24,0.44
0.24,0.44
0.25,0.47
0.23,0.44
0.22,0.44
0.24,0.47
0.21,0.45
0.22,0.42
0.26,0.43
0.21,0.45
0.24,0.46
0.2,0.43
0.21,0.43
0.22,0.43
0.21,0.45
0.19,0.45
0.24,0.46
