ear,mar
0.4,0.69
0.39,0.5
0.37,0.73
0.38,0.55
0.35,0.74
0.43,0.71
0.42,0.71
0.43,0.73
0.3,0.82
0.27,0.53
0.26,0.39
0.26,0.46
0.26,0.56
0.26,0.61
0.32,0.38
0.31,0.39
0.26,0.38
0.31,0.41
0.32,0.39
0.31,0.39
0.3,0.4
0.33,0.37
0.36,0.34
0.34,0.37
0.3,0.46
0.32,0.54
0.22,0.41
0.27,0.25
0.31,0.39
0.34,0.4
0.3,0.41
0.34,0.43
0.32,0.4
0.33,0.41
0.33,0.43
0.38,0.59
0.31,0.56
0.37,0.77
0.21,0.76
0.44,0.64
0.29,0.57
0.28,0.37
0.33,0.38
0.27,0.38
0.19,0.33
0.3,0.37
0.33,0.42
0.32,0.47
0.27,0.41
0.27,0.37
0.33,0.44
0.33,0.4
0.32,0.45
0.27,0.42
0.33,0.45
0.33,0.42
0.32,0.46
0.3,0.44
0.34,0.44
0.4,0.36
0.46,0.33
0.46,0.38
0.34,0.42
0.39,0.38
0.25,0.33
0.22,0.34
0.26,0.46
0.24,0.4
0.21,0.37
0.26,0.37
0.26,0.4
0.23,0.38
0.22,0.39
0.25,0.38
0.25,0.37
0.25,0.38
0.23,0.42
0.24,0.48
0.27,0.5
0.27,0.53
0.21,0.44
0.23,0.37
0.23,0.38
0.22,0.47
0.23,0.33
0.24,0.47
0.17,0.53
0.25,0.47
0.25,0.43
0.23,0.41
0.2,0.48
0.19,0.34
0.23,0.51
0.22,0.44
0.22,0.41
0.21,0.43
0.18,0.54
0.22,0.56
0.22,0.41
0.23,0.46
0.23,0.48
0.21,0.43
0.19,0.52
0.21,0.45
0.2,0.44
0.2,0.4
0.12,0.5
0.24,0.44
0.21,0.49
0.16,0.49
0.21,0.49
0.23,0.49
0.25,0.45
0.22,0.57
0.25,0.53
0.23,0.45
0.25,0.41
0.22,0.43
0.23,0.4
0.2,0.45
0.15,0.35
0.22,0.48
0.17,0.49
0.22,0.46
0.27,0.39
0.22,0.43
0.14,0.48
0.21,0.45
0.25,0.43
0.23,0.33
0.19,0.38
0.17,0.38
0.18,0.4
0.15,0.35
0.15,0.44
0.16,0.47
0.18,0.4
0.17,0.35
0.14,0.32
0.21,0.4
0.19,0.49
0.17,0.32
0.2,0.39
0.22,0.48
0.21,0.47
0.22,0.62
0.21,0.46
0.24,0.48
0.22,0.54
0.19,0.41
0.19,0.38
0.12,0.48
0.15,0.4
0.17,0.5
0.16,0.45
0.21,0.47
0.2,0.56
0.24,0.41
0.2,0.57
0.19,0.6
0.17,0.57
0.2,0.45
0.16,0.42
0.21,0.54
0.22,0.48
0.17,0.46
0.22,0.45
0.21,0.41
0.21,0.41
0.16,0.48
0.17,0.43
0.16,0.44
0.28,0.38
0.2,0.37
0.2,0.3
0.17,0.26
0.17,0.41
0.22,0.48
0.22,0.43
0.2,0.5
0.16,0.49
0.19,0.42
0.21,0.39
0.23,0.41
0.14,0.33
0.3,0.48
0.15,0.64
0.22,0.41
0.27,0.37
0.2,0.38
0.15,0.39
0.09,0.54
0.17,0.43
0.23,0.52
0.24,0.45
0.25,0.45
0.36,0.85
0.26,0.42
0.24,0.41
0.19,0.4
0.19,0.41
0.25,0.41
0.23,0.67
0.24,0.43
0.25,0.28
0.23,0.28
0.23,0.35
0.2,0.35
0.34,0.65
0.36,0.48
0.42,0.69
0.46,0.51
0.2,0.53
0.24,0.4
0.27,0.48
0.34,0.26
0.33,0.27
0.33,0.25
0.32,0.28
0.32,0.26
0.31,0.29
0.34,0.26
0.32,0.33
0.36,0.32
0.37,0.31
0.28,0.28
0.33,0.3
0.28,0.33
0.31,0.28
0.31,0.36
0.34,0.29
0.3,0.3
0.34,0.35
0.34,0.31
0.33,0.27
0.3,0.27
0.32,0.3
0.27,0.29
0.26,0.35
0.4,0.65
0.27,0.29
0.28,0.4
0.29,0.44
0.39,0.57
0.41,0.62
0.32,0.27
0.35,0.56
0.46,0.76
0.4,0.71
0.32,0.52
0.34,0.61
0.34,0.68
0.34,0.77
0.33,0.6
0.27,0.43
0.23,0.26
0.26,0.44
0.23,0.39
0.43,0.57
0.29,0.29
0.15,0.25
0.33,0.33
0.29,0.21
0.28,0.15
0.29,0.17
0.31,0.31
0.25,0.38
0.23,0.35
0.28,0.3
0.3,0.33
0.32,0.27
0.3,0.25
0.31,0.33
0.28,0.52
0.17,0.51
0.31,0.43
0.23,0.36
0.34,0.39
0.35,0.44
0.31,0.53
0.28,0.27
0.3,0.42
0.29,0.69
0.37,0.56
0.24,0.35
0.22,0.29
0.24,0.27
0.27,0.31
0.18,0.49
0.17,0.28
0.26,0.3
0.18,0.34
0.26,0.36
0.27,0.32
0.39,0.48
0.3,0.41
0.28,0.4
0.27,0.44
0.33,0.67
0.35,0.11
0.4,0.65
0.36,0.28
0.3,0.6
0.14,0.32
0.24,0.26
0.2,0.35
0.24,0.3
0.23,0.55
0.26,0.27
0.31,0.33
0.33,0.34
0.36,0.27
0.3,0.38
0.27,0.34
0.27,0.31
0.3,0.3
0.32,0.34
0.31,0.27
0.29,0.21
0.31,0.24
0.33,0.23
0.31,0.25
0.32,0.24
0.34,0.27
0.34,0.32
0.31,0.3
0.41,0.33
0.41,0.34
0.41,0.32
0.36,0.32
0.39,0.31
0.38,0.32
0.4,0.29
0.41,0.3
0.4,0.32
0.41,0.32
0.43,0.34
0.41,0.32
0.37,0.5
0.41,0.61
0.33,0.44
0.39,0.38
0.4,0.39
0.44,0.42
0.36,0.54
0.41,0.62
0.44,0.56
0.34,0.59
0.24,0.67
0.37,0.57
0.42,0.59
0.38,0.59
0.37,0.57
0.41,0.55
0.39,0.56
0.37,0.35
0.25,0.14
0.45,0.5
0.32,0.48
0.4,0.53
0.41,0.5
0.4,0.45
0.35,0.58
0.33,0.58
0.4,0.29
0.44,0.53
0.45,0.6
0.39,0.58
0.43,0.42
0.47,0.52
0.4,0.53
0.34,0.5
0.35,0.5
0.4,0.48
0.39,0.5
0.42,0.55
0.38,0.61
0.32,0.54
0.34,0.38
0.45,0.46
0.32,0.55
0.39,0.64
0.36,0.58
0.38,0.57
0.38,0.69
0.39,0.51
0.44,0.55
0.37,0.6
0.28,0.62
0.38,0.57
0.35,0.55
0.37,0.55
0.39,0.59
0.35,0.75
0.35,0.55
0.42,0.55
0.33,0.58
0.35,0.6
0.47,0.57
0.37,0.53
0.4,0.65
0.38,0.53
0.35,0.55
0.34,0.59
0.36,0.48
0.37,0.5
0.39,0.75
0.25,0.62
0.35,0.54
0.46,0.44
0.39,0.43
0.4,0.42
0.48,0.45
0.32,0.68
0.41,0.51
0.4,0.49
0.43,0.48
0.43,0.49
0.35,0.46
0.4,0.57
0.43,0.67
0.32,0.56
0.37,0.56
0.24,0.35
0.39,0.56
0.37,0.4
0.35,0.51
0.38,0.56
0.38,0.64
0.31,0.61
0.4,0.53
0.38,0.45
0.41,0.49
0.35,0.55
0.37,0.58
0.35,0.61
0.35,0.61
0.41,0.39
0.36,0.46
0.41,0.39
0.37,0.68
0.31,0.34
0.34,0.51
0.32,0.27
0.33,0.27
0.31,0.26
0.34,0.26
0.34,0.27
0.37,0.27
0.3,0.27
0.31,0.27
0.36,0.27
0.32,0.28
0.34,0.27
0.35,0.31
0.43,0.45
0.45,0.46
0.44,0.48
0.32,0.42
0.22,0.3
0.17,0.36
0.19,0.31
0.24,0.29
0.26,0.43
0.4,0.48
0.41,0.51
0.51,0.6
0.29,0.42
0.34,0.36
0.32,0.33
0.46,0.59
0.48,0.52
0.35,0.5
0.28,0.34
0.28,0.34
0.33,0.4
0.47,0.6
0.31,0.67
0.42,0.43
0.39,0.41
0.22,0.41
0.29,0.39
0.39,0.62
0.46,0.52
0.29,0.54
0.35,0.38
0.47,0.57
0.46,0.58
0.32,0.49
0.29,0.4
0.49,0.61
0.56,0.6
0.2,0.6
0.27,0.46
0.44,0.61
0.45,0.6
0.49,0.62
0.27,0.48
0.45,0.62
0.43,0.48
0.38,0.53
0.41,0.51
0.28,0.41
0.33,0.34
0.44,0.53
0.42,0.55
0.33,0.4
0.43,0.68
0.46,0.44
0.43,0.43
0.47,0.51
0.47,0.49
0.39,0.43
0.38,0.6
0.39,0.49
0.37,0.51
0.41,0.42
0.4,0.6
0.43,0.55
0.39,0.47
0.34,0.45
0.47,0.58
0.41,0.43
0.43,0.41
0.37,0.42
0.48,0.66
0.33,0.47
0.28,0.34
0.53,0.5
0.41,0.47
0.4,0.7
0.29,0.4
0.43,0.55
0.45,0.67
0.43,0.67
0.36,0.59
0.35,0.39
0.45,0.62
0.5,0.65
0.3,0.43
0.25,0.36
0.32,0.48
0.31,0.41
0.29,0.4
0.32,0.56
0.4,0.48
0.46,0.51
0.44,0.53
0.49,0.64
0.47,0.57
0.39,0.71
0.39,0.51
0.27,0.56
0.28,0.34
0.32,0.38
0.32,0.35
0.41,0.53
0.37,0.47
0.37,0.5
0.29,0.2
0.46,0.47
0.45,0.44
0.4,0.52
0.43,0.48
0.37,0.56
0.32,0.42
0.35,0.26
0.31,0.44
0.32,0.36
0.33,0.27
0.32,0.23
0.27,0.2
0.29,0.26
0.29,0.35
0.31,0.33
0.31,0.42
0.3,0.34
0.29,0.31
0.31,0.58
0.31,0.45
0.33,0.39
0.22,0.44
0.37,0.42
0.34,0.46
0.44,0.66
0.44,0.42
0.5,0.58
0.38,0.37
0.49,0.65
0.3,0.51
0.32,0.4
0.24,0.36
0.3,0.44
0.29,0.39
0.32,0.37
0.18,0.38
0.27,0.43
0.28,0.32
0.35,0.49
0.36,0.26
0.37,0.25
0.41,0.39
0.46,0.45
0.44,0.57
0.34,0.55
0.31,0.45
0.32,0.42
0.29,0.37
0.19,0.41
0.31,0.49
0.38,0.44
0.3,0.44
0.27,0.35
0.23,0.32
0.28,0.43
0.4,0.53
0.4,0.48
0.42,0.58
0.42,0.51
0.28,0.43
0.24,0.44
0.25,0.38
0.28,0.35
0.25,0.35
0.25,0.36
0.35,0.49
0.42,0.71
0.43,0.55
0.4,0.43
0.4,0.43
0.4,0.42
0.32,0.54
0.24,0.4
0.28,0.42
0.24,0.39
0.25,0.4
0.25,0.43
0.48,0.64
0.5,0.55
0.45,0.78
0.47,0.59
