ear,mar
0.21,0.46
0.22,0.45
0.21,0.47
0.25,0.47
0.25,0.47
0.24,0.45
0.25,0.46
0.21,0.47
0.18,0.47
0.18,0.46
0.2,0.49
0.27,0.46
0.28,0.48
0.18,0.74
0.19,0.93
0.4,0.85
0.25,0.57
0.25,0.44
0.26,0.43
0.28,0.46
0.24,0.45
0.27,0.45
0.25,0.44
0.22,0.42
0.19,0.43
0.16,0.42
0.26,0.3
0.27,0.25
0.33,0.48
0.21,0.48
0.23,0.48
0.23,0.47
0.24,0.47
0.24,0.44
0.21,0.45
0.18,0.47
0.21,0.47
0.21,0.46
0.24,0.44
0.23,0.44
0.23,0.43
0.2,0.46
0.24,0.47
0.22,0.46
0.25,0.46
0.21,0.44
0.26,0.45
0.26,0.46
0.24,0.47
0.23,0.47
0.22,0.47
0.24,0.45
0.28,0.46
0.24,0.47
0.24,0.47
0.26,0.49
0.27,0.46
0.2,0.47
0.21,0.48
0.24,0.48
0.21,0.83
0.25,1.19
0.3,1.45
0.24,1.62
0.2,1.48
0.2,1.34
0.2,1.21
0.24,1.11
0.22,0.76
0.24,0.44
0.22,0.48
0.26,0.46
0.25,0.46
0.28,0.48
0.22,0.47
0.29,0.48
0.22,0.48
0.24,0.48
0.34,0.47
0.2,0.47
0.42,0.44
0.41,0.47
0.4,0.46
0.39,0.48
0.41,0.46
0.4,0.46
0.4,0.45
0.38,0.47
0.41,0.45
0.43,0.44
0.4,0.46
0.4,0.45
0.4,0.48
0.4,0.52
0.42,0.48
0.4,0.47
0.4,0.45
0.3,0.47
0.39,0.46
0.35,0.48
0.32,0.45
0.33,0.46
0.33,0.45
0.34,0.46
0.36,0.45
0.32,0.43
0.33,0.45
0.31,0.46
0.33,0.45
0.3,0.48
0.29,0.47
0.32,0.49
0.35,0.45
0.35,0.46
0.34,0.45
0.33,0.45
0.34,0.46
0.31,0.47
0.31,0.48
0.32,0.45
0.29,0.47
0.3,0.47
0.32,0.47
0.28,0.45
0.3,0.46
0.3,0.68
0.3,0.49
0.28,0.68
0.26,0.45
0.22,0.07
0.22,0.06
0.19,0.05
0.18,0.09
0.22,0.34
0.24,0.31
0.25,0.41
0.24,0.54
0.23,0.43
0.22,1.03
0.24,0.71
0.25,1.03
0.21,0.19
0.27,1.1
0.21,0.69
0.2,0.51
0.23,0.37
0.27,0.42
0.28,0.46
0.25,0.45
0.26,0.45
0.26,0.45
0.24,0.45
0.26,0.37
0.25,0.46
0.26,0.41
0.25,0.47
0.26,0.47
0.28,0.47
0.21,0.44
0.28,0.43
0.27,0.43
0.26,0.44
0.25,0.44
0.22,0.47
0.19,0.45
0.21,0.34
0.27,0.42
0.27,0.5
0.23,0.41
0.24,0.38
0.23,0.43
0.29,0.44
0.29,0.49
0.32,0.42
0.34,0.38
0.34,0.41
0.36,0.41
0.29,0.42
0.31,0.43
0.28,0.42
0.3,0.42
0.32,0.46
0.28,0.41
0.24,0.35
0.31,0.47
0.32,0.4
0.29,0.39
0.32,0.43
0.33,0.42
0.33,0.42
0.34,0.42
0.35,0.4
0.33,0.44
0.29,0.62
0.31,1.02
0.27,0.97
0.27,1.03
0.27,1.15
0.27,0.9
0.27,0.9
0.22,1.27
0.24,1.19
0.25,1.14
0.25,0.83
0.23,0.79
0.24,1.07
0.27,0.98
0.27,0.81
0.23,1.0
0.21,0.57
0.23,0.65
0.26,0.71
0.28,0.72
0.25,0.66
0.25,0.71
0.22,0.61
0.18,0.36
0.21,0.54
0.22,0.51
0.24,0.38
0.26,0.42
0.27,0.48
0.24,0.46
0.26,0.49
0.31,0.46
0.28,0.46
0.29,0.47
0.28,0.41
0.29,0.44
0.28,0.44
0.35,0.51
0.37,0.46
0.35,0.45
0.33,0.44
0.35,0.48
0.28,0.43
0.23,0.51
0.24,0.57
0.24,0.44
0.24,0.45
0.27,0.47
0.27,0.44
0.3,0.45
0.25,0.45
0.28,0.43
0.28,0.48
0.26,0.47
0.25,0.46
0.24,0.45
0.24,0.44
0.23,0.46
0.2,0.46
0.25,0.45
0.23,0.45
0.25,0.45
0.24,0.46
0.21,0.52
0.24,0.42
0.25,0.27
0.23,0.35
0.32,0.25
0.26,0.36
0.27,0.37
0.32,0.43
0.33,0.42
0.32,0.39
0.34,0.41
0.37,0.45
0.29,0.43
0.31,0.46
0.28,0.43
0.31,0.34
0.28,0.43
0.33,0.55
0.32,0.44
0.36,0.46
0.33,0.44
0.33,0.43
0.33,0.41
0.32,0.42
0.28,0.45
0.26,0.47
0.28,0.45
0.28,0.45
0.33,0.45
0.32,0.44
0.34,0.44
0.34,0.46
0.29,0.46
0.32,0.45
0.3,0.45
0.32,0.44
0.3,0.45
0.3,0.44
0.29,0.45
0.32,0.47
0.3,0.47
0.3,0.46
0.3,0.46
0.27,0.46
0.27,0.44
0.3,0.45
0.29,0.42
0.29,0.4
0.37,1.12
0.29,1.28
0.26,1.29
0.33,1.43
0.31,1.31
0.31,1.31
0.33,1.32
0.33,1.29
0.3,0.86
0.29,0.51
0.28,0.4
0.28,0.45
0.27,0.46
0.25,0.5
0.26,0.47
0.32,0.46
0.3,0.46
0.29,0.46
0.27,0.46
0.29,0.48
0.31,0.48
0.33,0.49
0.28,0.5
0.28,0.49
0.26,0.5
0.3,0.5
0.27,0.5
0.25,0.47
0.25,0.47
0.23,0.5
0.26,0.5
0.26,0.51
0.21,0.45
0.23,0.49
0.18,0.51
0.23,0.49
0.19,0.47
0.26,0.49
0.23,0.51
0.21,0.48
0.19,0.48
0.26,0.49
0.35,0.48
0.32,0.5
0.26,0.5
0.18,0.51
0.23,0.5
0.27,0.49
0.25,0.51
0.19,0.49
0.28,0.5
0.28,0.48
0.19,0.49
0.27,0.5
0.2,0.5
0.18,0.52
0.3,0.52
0.34,0.5
0.35,0.52
0.28,0.52
0.27,0.49
0.26,0.44
0.35,0.46
0.33,0.46
0.33,0.48
0.32,0.45
0.31,0.45
0.3,0.46
0.28,0.47
0.3,0.49
0.26,0.49
0.3,0.48
0.28,0.49
0.34,0.49
0.34,0.48
0.24,0.45
0.29,0.46
0.34,0.5
0.24,0.49
0.26,0.47
0.25,0.51
0.27,0.46
0.31,0.46
0.28,0.48
0.34,0.49
0.35,0.49
0.33,0.49
0.33,0.47
0.31,0.49
0.32,0.47
0.26,0.46
0.32,0.46
0.3,0.42
0.29,0.41
0.26,0.45
0.28,0.47
0.3,0.49
0.3,0.48
0.23,0.48
0.24,0.53
0.23,0.54
0.25,0.54
0.24,0.45
0.26,0.49
0.3,0.52
0.32,0.53
0.29,0.52
0.32,0.5
0.19,0.5
0.25,0.49
0.24,0.5
0.41,0.45
0.39,0.45
0.4,0.46
0.4,0.44
0.39,0.45
0.4,0.45
0.37,0.45
0.38,0.46
0.35,0.46
0.37,0.46
0.3,0.45
0.36,0.44
0.33,0.44
0.31,0.43
0.34,0.45
0.18,0.43
0.36,0.45
0.33,0.44
0.26,0.61
0.35,1.23
0.36,1.49
0.33,1.42
0.39,1.25
0.46,1.18
0.38,1.3
0.32,0.64
0.22,0.35
0.25,0.37
0.2,0.36
0.33,0.37
0.31,0.39
0.34,0.37
0.32,0.36
0.27,0.4
0.31,0.41
0.18,0.44
0.3,0.45
0.28,0.42
0.28,0.43
0.29,0.43
0.23,0.44
0.3,0.44
0.28,0.44
0.18,0.43
0.18,0.44
0.16,0.44
0.19,0.41
0.2,0.42
0.19,0.38
0.17,0.4
0.16,0.43
0.17,0.42
0.14,0.44
0.18,0.43
0.18,0.41
0.16,0.36
0.23,0.39
0.18,0.36
0.24,0.48
0.28,0.47
0.22,0.46
0.3,0.45
0.28,0.74
0.28,0.88
0.41,1.34
0.37,1.1
0.31,1.01
0.25,0.36
0.27,0.32
0.17,0.48
0.26,0.4
0.29,0.4
0.19,0.41
0.3,0.28
0.27,0.2
0.25,0.26
0.29,0.3
0.16,0.4
0.18,0.39
0.24,0.41
0.17,0.41
0.23,0.4
0.22,0.41
0.18,0.39
0.21,0.4
0.18,0.41
0.2,0.4
0.24,0.4
0.26,0.37
0.32,0.41
0.3,0.42
0.29,0.42
0.3,0.42
0.35,0.42
0.33,0.44
0.16,0.44
0.29,0.44
0.19,0.45
0.18,0.46
0.21,0.44
0.17,0.34
0.16,0.34
0.18,0.38
0.2,0.41
0.18,0.42
0.18,0.41
0.2,0.4
0.15,0.38
0.14,0.27
0.25,0.41
0.29,0.48
0.29,0.49
0.28,0.5
0.28,0.48
0.26,0.48
0.29,0.48
0.27,0.48
0.31,0.48
0.24,0.47
0.31,0.46
0.29,0.46
0.15,0.46
0.18,0.39
0.34,0.35
0.38,0.31
0.4,0.33
0.37,0.31
0.38,0.25
0.41,0.3
0.4,0.26
0.42,0.31
0.41,0.31
0.36,0.31
0.39,0.31
0.39,0.31
0.31,0.27
0.42,0.31
0.38,0.33
0.26,0.29
0.33,0.28
0.4,0.36
0.4,0.33
0.36,0.36
0.35,0.37
0.34,0.36
0.33,0.37
0.33,0.36
0.34,0.41
0.34,0.37
0.38,0.34
0.3,0.47
0.33,0.62
0.3,0.76
0.22,0.87
0.26,0.71
0.32,0.93
0.3,0.9
0.21,0.7
0.28,0.5
0.36,0.42
0.28,0.43
0.29,0.46
0.28,0.51
0.34,0.51
0.3,0.46
0.29,0.48
0.2,0.44
0.31,0.42
0.32,0.38
0.29,0.39
0.19,0.39
0.25,0.38
0.25,0.34
0.24,0.29
0.21,0.34
0.26,0.23
0.35,0.45
0.37,0.49
0.31,0.48
0.27,0.53
0.2,0.51
0.3,0.41
0.29,0.41
0.31,0.45
0.27,0.48
0.25,0.49
0.32,0.45
0.35,0.71
0.3,0.93
0.3,1.31
0.31,1.15
0.38,1.4
0.29,0.9
0.3,0.69
0.26,0.47
0.23,0.36
0.19,0.41
0.25,0.38
0.2,0.38
0.25,0.35
0.23,0.36
0.21,0.35
0.29,0.4
0.29,0.41
0.24,0.42
0.3,0.48
0.3,0.44
0.26,0.45
0.25,0.49
0.31,0.53
0.23,0.51
0.33,0.48
0.35,0.54
0.35,0.53
0.32,0.3
0.27,0.42
0.21,0.38
0.35,0.44
0.37,0.39
0.28,0.42
0.35,0.76
0.26,0.94
0.33,0.72
0.38,0.44
0.28,0.3
0.38,0.56
0.25,0.6
0.35,0.58
0.22,0.42
0.14,0.47
0.2,0.52
0.39,0.62
0.34,0.6
0.26,0.56
0.31,0.54
0.31,0.46
0.33,0.43
0.25,0.4
0.22,0.37
0.27,0.4
0.28,0.37
0.29,0.38
0.3,0.36
0.29,0.37
0.32,0.35
0.32,0.39
0.33,0.39
0.31,0.37
0.32,0.4
0.31,0.36
0.31,0.39
0.31,0.38
0.31,0.37
0.28,0.36
0.3,0.36
0.29,0.38
0.32,0.38
0.3,0.38
0.32,0.36
0.3,0.38
0.28,0.37
0.33,0.36
0.37,0.33
0.34,0.28
0.33,0.38
0.31,0.38
0.29,0.34
0.26,0.35
0.27,0.45
0.19,0.34
0.32,0.38
0.33,0.39
0.35,0.38
0.35,0.39
0.26,0.36
0.22,0.37
0.17,0.38
0.17,0.39
0.36,0.5
0.36,0.37
0.34,0.4
0.29,0.53
0.32,0.71
0.29,0.94
0.29,0.89
0.25,0.93
0.23,0.96
0.27,1.05
0.25,1.0
0.28,0.59
0.26,0.82
0.24,0.18
0.31,0.25
0.17,0.49
0.19,0.34
0.32,0.25
0.34,0.52
0.19,0.52
0.27,0.5
0.32,0.31
0.16,0.57
0.27,0.71
0.32,0.35
0.33,0.36
0.3,0.34
0.31,0.35
0.3,0.36
0.34,0.46
0.29,0.35
0.31,0.35
0.23,0.42
0.36,0.33
0.32,0.38
0.34,0.36
0.29,0.34
0.31,0.34
0.29,0.51
0.31,0.37
0.31,0.35
0.18,0.59
0.19,0.5
0.25,0.32
0.35,0.44
0.33,0.59
0.33,0.31
0.37,0.49
0.18,0.58
0.32,0.36
0.35,0.37
0.26,0.51
0.31,0.34
0.35,0.33
0.32,0.4
0.36,0.35
0.38,0.33
0.36,0.47
0.34,0.4
0.38,0.32
0.37,0.28
0.37,0.61
0.24,0.44
0.33,0.54
0.32,0.55
0.32,0.37
0.29,0.45
0.39,0.41
0.36,0.48
0.41,0.54
0.26,0.66
0.37,0.51
0.43,0.63
0.37,0.48
0.24,0.59
0.21,0.61
0.29,0.54
0.3,0.36
0.34,0.41
0.28,0.61
0.29,0.97
0.27,0.95
0.21,1.03
0.18,1.04
0.27,0.92
0.23,0.96
0.16,1.25
0.2,1.1
0.24,1.15
0.26,0.68
0.19,0.34
0.25,0.46
0.25,0.35
0.18,0.32
0.17,0.34
0.18,0.37
0.32,0.36
0.32,0.32
0.3,0.37
0.22,0.31
0.21,0.36
0.2,0.37
0.24,0.33
0.3,0.33
0.33,0.37
0.33,0.41
0.26,0.28
0.31,0.3
0.29,0.31
0.3,0.29
0.34,0.31
0.28,0.4
0.33,0.38
0.33,0.31
0.28,0.32
0.23,0.35
0.19,0.44
0.27,0.48
0.21,0.46
0.23,0.28
0.17,0.61
0.22,0.59
0.2,0.34
0.2,0.29
0.18,0.23
0.21,0.32
0.25,0.28
0.29,0.33
0.26,0.27
0.24,0.4
0.22,0.3
0.25,0.48
0.21,0.49
0.21,0.43
0.27,0.31
0.25,0.31
0.25,0.42
0.18,0.48
0.2,0.32
0.17,0.4
0.24,0.32
0.21,0.36
0.19,0.36
0.2,0.41
0.24,0.44
0.29,0.27
0.24,0.29
0.25,0.12
0.25,0.25
0.28,0.37
0.21,0.29
0.25,0.32
0.17,0.4
0.12,0.36
0.29,0.38
0.19,0.36
0.26,0.37
0.25,0.36
0.19,0.37
0.2,0.33
0.21,0.43
0.22,0.35
0.27,0.37
0.25,0.37
0.23,0.4
0.28,0.39
0.17,0.43
0.26,0.35
0.27,0.36
0.2,0.6
0.23,0.53
0.19,0.45
0.2,0.58
0.21,0.57
0.18,0.47
0.25,0.35
0.23,0.37
0.17,0.46
0.27,0.3
0.27,0.33
0.25,0.31
0.23,0.34
0.22,0.38
0.26,0.41
0.2,0.4
0.19,0.32
0.16,0.43
0.18,0.36
0.18,0.45
0.33,0.32
0.28,0.41
0.34,0.42
0.23,0.39
0.28,0.24
0.24,0.4
0.24,0.37
0.16,0.34
0.17,0.39
0.24,0.46
0.23,0.35
0.18,0.41
0.19,0.32
0.22,0.36
0.28,0.34
0.26,0.24
0.28,0.36
0.3,0.36
0.22,0.41
0.22,0.35
0.18,0.34
0.3,0.32
0.31,0.35
0.22,0.38
0.25,0.52
0.2,0.48
0.22,0.51
0.24,0.48
0.19,0.47
0.15,0.5
0.23,0.7
0.24,0.3
0.22,0.3
0.16,0.36
0.27,0.37
0.2,0.39
0.18,0.38
0.22,0.39
0.27,0.36
0.27,0.35
0.24,0.43
0.26,0.34
0.25,0.33
0.21,0.44
0.27,0.6
0.24,0.49
0.27,0.5
0.24,0.41
0.23,0.49
0.19,0.55
0.35,0.35
0.39,0.36
0.36,0.33
0.4,0.37
0.4,0.36
0.38,0.33
0.4,0.35
0.4,0.35
0.37,0.35
0.4,0.37
0.37,0.32
0.36,0.33
0.32,0.32
0.37,0.34
0.32,0.44
0.38,0.5
0.32,0.55
0.27,0.56
0.22,0.3
0.23,0.45
0.21,0.48
0.27,0.39
0.25,0.31
0.29,0.33
0.27,0.33
0.26,0.29
0.3,0.29
0.26,0.29
0.25,0.29
0.23,0.28
0.26,0.29
0.36,0.29
0.42,0.3
0.39,0.29
0.39,0.31
0.4,0.43
0.33,0.39
0.31,0.39
0.3,0.16
0.29,0.18
0.27,0.34
0.32,0.29
0.34,0.26
0.23,0.28
0.29,0.25
0.33,0.25
0.27,0.24
0.33,0.24
0.33,0.25
0.33,0.22
0.31,0.22
0.32,0.2
0.27,0.19
0.29,0.18
0.25,0.19
0.24,0.28
0.25,0.25
0.28,0.23
0.33,0.32
0.39,0.43
0.4,0.69
0.39,0.52
0.33,0.18
0.3,0.55
0.29,0.36
0.27,0.31
0.25,0.37
0.28,0.32
0.36,0.36
0.28,0.31
0.38,0.33
0.33,0.28
0.31,0.27
0.24,0.25
0.25,0.28
0.21,0.27
0.36,0.23
0.38,0.21
0.34,0.25
0.36,0.24
0.36,0.24
0.36,0.23
0.36,0.26
0.36,0.26
0.38,0.27
0.35,0.28
0.33,0.27
0.32,0.29
0.31,0.28
0.29,0.28
0.24,0.3
0.26,0.44
0.36,0.35
0.31,0.25
0.29,0.43
0.28,0.63
0.24,0.56
0.22,0.61
0.2,0.58
0.22,0.29
0.24,0.26
0.23,0.27
0.28,0.37
0.31,0.26
0.38,0.24
0.43,0.24
0.4,0.29
0.43,0.28
0.4,0.32
0.38,0.31
0.36,0.19
0.39,0.22
0.4,0.19
0.34,0.21
0.39,0.22
0.4,0.2
0.39,0.21
0.38,0.46
0.35,0.65
0.17,0.5
0.35,0.23
0.32,0.24
0.34,0.23
0.32,0.24
0.34,0.24
0.33,0.23
0.35,0.24
0.34,0.23
0.28,0.23
0.31,0.24
0.32,0.25
0.19,0.24
0.3,0.25
0.31,0.23
0.21,0.24
0.26,0.25
0.25,0.25
0.26,0.24
0.33,0.24
0.34,0.24
0.23,0.24
0.26,0.24
0.24,0.52
0.32,0.43
0.32,0.26
0.3,0.27
0.31,0.28
0.33,0.88
0.32,1.12
0.3,0.98
0.31,1.04
0.3,0.95
0.29,1.01
0.3,0.95
0.29,0.81
0.26,0.32
0.3,0.24
0.36,0.21
0.19,0.24
0.28,0.25
0.29,0.24
0.24,0.47
0.31,0.25
0.31,0.25
0.21,0.7
0.28,0.65
0.34,0.37
0.22,0.6
0.26,0.26
0.28,0.45
0.2,0.47
0.2,0.24
0.2,0.22
0.31,0.52
0.29,0.29
0.27,0.35
0.29,0.21
0.31,0.25
0.27,0.26
0.3,0.65
0.35,0.92
0.35,0.94
0.37,0.9
0.33,0.92
0.33,0.91
0.38,0.91
0.31,0.91
0.33,0.94
0.29,0.95
0.3,0.95
0.31,0.98
0.33,0.83
0.3,1.19
0.25,1.11
0.24,0.81
0.21,0.32
0.3,0.22
0.33,0.25
0.27,0.26
0.31,0.25
0.3,0.25
0.22,0.25
0.28,0.24
0.22,0.42
0.22,0.23
0.39,0.21
0.34,0.27
0.29,0.26
0.32,0.27
0.29,0.26
0.34,0.39
0.34,0.27
0.19,0.27
0.32,0.27
0.32,0.27
0.33,0.27
0.31,0.25
0.32,0.26
0.33,0.27
0.3,0.24
0.25,0.25
0.34,0.26
0.22,0.26
0.33,0.24
0.31,0.25
0.22,0.26
0.36,0.25
0.26,0.25
0.44,0.41
0.28,0.27
0.28,0.27
0.31,0.29
