ear,mar
0.21,0.47
0.24,0.47
0.26,0.46
0.2,0.48
0.24,0.47
0.26,0.47
0.24,0.46
0.26,0.47
0.26,0.47
0.27,0.46
0.24,0.47
0.24,0.45
0.23,0.47
0.29,0.46
0.27,0.46
0.27,0.46
0.27,0.45
0.25,0.45
0.24,0.46
0.26,0.46
0.25,0.46
0.23,0.46
0.25,0.45
0.24,0.46
0.28,0.45
0.27,0.46
0.28,0.47
0.25,0.45
0.26,0.47
0.27,0.47
0.26,0.48
0.29,0.46
0.27,0.46
0.26,0.46
0.26,0.47
0.28,0.46
0.29,0.47
0.28,0.46
0.27,0.45
0.26,0.46
0.25,0.44
0.27,0.46
0.26,0.47
0.25,0.46
0.24,0.47
0.26,0.46
0.26,0.46
0.29,0.46
0.29,0.46
0.26,0.46
0.28,0.47
0.28,0.46
0.27,0.46
0.22,0.46
0.25,0.46
0.21,0.48
0.19,0.46
0.23,0.45
0.25,0.47
0.26,0.46
0.28,0.45
0.27,0.46
0.28,0.46
0.28,0.46
0.31,0.47
0.31,0.47
0.3,0.47
0.27,0.46
0.26,0.47
0.27,0.45
0.29,0.46
0.28,0.45
0.23,0.47
0.3,0.46
0.26,0.45
0.27,0.46
0.27,0.46
0.27,0.48
0.26,0.46
0.26,0.46
0.27,0.46
0.25,0.45
0.26,0.46
0.27,0.46
0.25,0.47
0.28,0.46
0.27,0.45
0.27,0.46
0.28,0.46
0.23,0.46
0.27,0.46
0.26,0.46
0.27,0.45
0.29,0.46
0.28,0.46
0.26,0.46
0.24,0.45
0.26,0.45
0.28,0.46
0.29,0.46
0.28,0.47
0.27,0.47
0.3,0.47
0.29,0.46
0.25,0.47
0.28,0.47
0.29,0.47
0.27,0.46
0.29,0.46
0.33,0.46
0.28,0.47
0.31,0.46
0.32,0.46
0.32,0.48
0.31,0.46
0.32,0.45
0.32,0.46
0.31,0.46
0.3,0.47
0.31,0.45
0.29,0.46
0.3,0.45
0.32,0.46
0.29,0.46
0.3,0.48
0.31,0.46
0.29,0.46
0.3,0.46
0.32,0.48
0.29,0.46
0.31,0.46
0.29,0.47
0.3,0.45
0.3,0.45
0.28,0.45
0.16,0.46
0.27,0.46
0.29,0.46
0.28,0.45
0.3,0.46
0.32,0.47
0.3,0.45
0.32,0.46
0.29,0.46
0.32,0.47
0.27,0.45
0.27,0.46
0.28,0.46
0.29,0.45
0.29,0.45
0.3,0.45
0.3,0.45
0.28,0.46
0.28,0.46
0.26,0.46
0.28,0.45
0.31,0.44
0.29,0.46
0.3,0.46
0.28,0.46
0.28,0.45
0.3,0.46
0.3,0.46
0.29,0.45
0.28,0.46
0.2,0.45
0.25,0.46
0.26,0.47
0.25,0.46
0.24,0.45
0.26,0.45
0.27,0.47
0.25,0.47
0.25,0.46
0.25,0.47
0.27,0.47
0.28,0.47
0.25,0.46
0.24,0.46
0.27,0.47
0.25,0.46
0.18,0.46
0.18,0.49
0.2,0.47
0.23,0.47
0.23,0.47
0.23,0.47
0.24,0.47
0.25,0.46
0.26,0.49
0.25,0.47
0.28,0.48
0.26,0.47
0.26,0.47
0.23,0.47
0.27,0.47
0.23,0.46
0.24,0.47
0.24,0.47
0.24,0.48
0.25,0.47
0.25,0.49
0.26,0.47
0.25,0.48
0.25,0.5
0.25,0.47
0.26,0.46
0.26,0.46
0.26,0.47
0.27,0.46
0.24,0.47
0.18,0.47
0.14,0.46
0.15,0.48
0.19,0.47
0.24,0.48
0.25,0.49
0.29,0.61
0.3,0.62
0.3,0.32
0.28,0.15
0.26,0.22
0.26,0.33
0.25,0.24
0.22,0.29
0.21,0.22
0.25,0.16
0.24,0.25
0.28,0.47
0.31,0.25
0.26,0.51
0.29,0.31
0.27,0.35
0.28,0.37
0.27,0.21
0.25,0.2
0.26,0.25
0.26,0.26
0.26,0.28
0.26,0.31
0.24,0.34
0.26,0.37
0.25,0.41
0.25,0.43
0.27,0.42
0.27,0.41
0.25,0.41
0.27,0.41
0.26,0.42
0.26,0.42
0.27,0.42
0.26,0.43
0.24,0.48
0.25,0.63
0.24,0.62
0.27,0.57
0.26,0.55
0.26,0.51
0.26,0.47
0.27,0.4
0.27,0.37
0.26,0.37
0.27,0.38
0.28,0.39
0.27,0.38
0.25,0.38
0.25,0.39
0.29,0.38
0.28,0.39
0.25,0.39
0.27,0.4
0.26,0.39
0.27,0.38
0.26,0.4
0.21,0.38
0.21,0.39
0.22,0.39
0.21,0.38
0.26,0.39
0.25,0.39
0.24,0.4
0.27,0.41
0.27,0.4
0.24,0.4
0.24,0.4
0.27,0.42
0.24,0.41
0.25,0.42
0.24,0.4
0.24,0.41
0.25,0.41
0.26,0.42
0.27,0.43
0.26,0.45
0.25,0.45
0.27,0.52
0.29,0.56
0.24,0.54
0.27,0.53
