ear,mar
0.34,0.44
0.34,0.45
0.34,0.45
0.27,0.44
0.23,0.45
0.23,0.44
0.24,0.45
0.23,0.44
0.22,0.44
0.24,0.44
0.23,0.44
0.23,0.44
0.22,0.44
0.23,0.44
0.23,0.44
0.24,0.44
0.25,0.44
0.26,0.45
0.24,0.44
0.26,0.44
0.26,0.44
0.25,0.46
0.25,0.43
0.25,0.43
0.26,0.46
0.25,0.45
0.28,0.45
0.3,0.44
0.3,0.44
0.25,0.44
0.21,0.43
0.23,0.44
0.24,0.43
0.22,0.43
0.21,0.42
0.21,0.43
0.23,0.43
0.23,0.43
0.26,0.43
0.3,0.42
0.27,0.42
0.2,0.43
0.2,0.4
0.32,0.39
0.32,0.37
0.29,0.38
0.31,0.39
0.24,0.37
0.16,0.36
0.18,0.38
0.19,0.37
0.22,0.37
0.23,0.35
0.23,0.37
0.27,0.36
0.29,0.37
0.31,0.38
0.32,0.38
0.33,0.39
0.32,0.42
0.31,0.41
0.33,0.42
0.34,0.41
0.32,0.42
0.33,0.43
0.32,0.43
0.26,0.43
0.23,0.45
0.24,0.45
0.23,0.47
0.23,0.47
0.22,0.4
0.21,0.38
0.18,0.37
0.21,0.38
0.27,0.38
0.3,0.38
0.3,0.39
0.29,0.39
0.15,0.39
0.16,0.4
0.26,0.4
0.29,0.41
0.29,0.4
0.3,0.41
0.3,0.41
0.31,0.43
0.31,0.46
0.3,0.49
0.3,0.52
0.29,0.54
0.22,0.55
0.2,0.55
0.27,0.55
0.26,0.55
0.31,0.55
0.29,0.55
0.32,0.55
0.31,0.54
0.31,0.54
0.32,0.52
0.35,0.53
0.33,0.52
0.33,0.53
0.33,0.52
0.34,0.52
0.31,0.51
0.33,0.51
0.33,0.5
0.26,0.5
0.28,0.5
0.3,0.5
0.29,0.51
0.3,0.5
0.33,0.5
0.31,0.5
0.31,0.51
0.3,0.5
0.2,0.49
0.23,0.51
0.31,0.49
0.31,0.5
0.33,0.49
0.33,0.49
0.34,0.49
0.31,0.51
0.31,0.49
0.32,0.5
0.32,0.5
0.32,0.5
0.26,0.49
0.2,0.49
0.25,0.5
0.28,0.49
0.33,0.5
0.31,0.5
0.31,0.49
0.3,0.49
0.31,0.5
0.3,0.49
0.33,0.5
0.29,0.5
0.2,0.5
0.21,0.5
0.25,0.48
0.29,0.51
0.32,0.5
0.32,0.5
0.31,0.49
0.32,0.5
0.29,0.5
0.3,0.5
0.31,0.5
0.32,0.5
0.3,0.5
0.31,0.5
0.31,0.49
0.3,0.51
0.3,0.5
0.3,0.49
0.33,0.49
0.3,0.5
0.3,0.49
0.31,0.49
0.3,0.49
0.3,0.5
0.22,0.5
0.22,0.5
0.24,0.49
0.26,0.49
0.26,0.49
0.24,0.5
0.23,0.5
0.24,0.51
0.24,0.52
0.23,0.51
0.23,0.5
0.23,0.5
0.24,0.5
0.25,0.51
0.26,0.51
0.28,0.5
0.29,0.49
0.27,0.49
0.21,0.5
0.23,0.51
0.28,0.5
0.28,0.5
0.28,0.49
0.29,0.49
0.3,0.5
0.3,0.5
0.29,0.5
0.3,0.5
0.3,0.5
0.29,0.51
0.29,0.51
0.29,0.51
0.29,0.5
0.29,0.51
0.28,0.49
0.3,0.5
0.3,0.51
0.28,0.5
0.28,0.49
0.28,0.51
0.29,0.5
0.3,0.5
0.29,0.5
0.27,0.5
0.21,0.5
0.2,0.5
0.22,0.5
0.25,0.5
0.27,0.51
0.3,0.51
0.3,0.5
0.3,0.51
0.25,0.51
0.2,0.51
0.2,0.51
0.29,0.5
0.31,0.5
0.31,0.5
0.33,0.49
0.34,0.49
0.32,0.5
0.33,0.51
0.33,0.51
0.32,0.52
0.24,0.53
0.21,0.54
0.21,0.52
0.25,0.53
0.17,0.51
0.18,0.51
0.25,0.51
0.28,0.52
0.3,0.53
0.3,0.52
0.3,0.52
0.3,0.51
0.32,0.52
0.32,0.52
0.32,0.49
0.32,0.51
0.31,0.49
0.3,0.47
0.31,0.45
0.29,0.39
0.3,0.37
0.3,0.36
0.29,0.38
0.29,0.4
0.28,0.41
0.29,0.41
0.29,0.42
0.29,0.43
0.27,0.43
0.28,0.43
0.28,0.44
0.27,0.44
0.28,0.43
0.29,0.44
0.28,0.44
0.3,0.43
0.28,0.44
0.28,0.43
0.26,0.44
0.29,0.43
0.27,0.44
0.17,0.44
0.16,0.45
0.22,0.44
0.23,0.44
0.26,0.43
0.28,0.43
0.28,0.42
0.29,0.44
0.3,0.44
0.3,0.43
0.3,0.44
0.29,0.44
0.29,0.44
0.29,0.43
0.29,0.44
0.28,0.43
0.21,0.44
0.24,0.44
0.28,0.44
0.26,0.44
0.3,0.43
0.29,0.44
0.27,0.43
0.29,0.43
0.3,0.43
0.26,0.45
0.28,0.43
0.29,0.43
0.28,0.43
0.29,0.44
0.29,0.44
0.28,0.44
0.3,0.44
0.3,0.44
0.3,0.45
0.28,0.44
0.28,0.43
0.28,0.44
0.28,0.44
0.2,0.45
0.18,0.44
0.24,0.43
0.29,0.44
0.28,0.44
0.29,0.43
0.29,0.43
0.29,0.43
0.3,0.43
0.3,0.44
0.3,0.44
0.3,0.43
0.29,0.44
0.29,0.43
0.31,0.44
0.3,0.44
0.3,0.44
0.31,0.44
0.3,0.43
0.27,0.43
0.31,0.44
0.31,0.44
0.27,0.44
0.29,0.43
0.27,0.43
0.28,0.43
0.21,0.43
0.18,0.44
0.22,0.44
0.26,0.45
0.28,0.44
0.28,0.45
0.28,0.44
0.27,0.44
0.27,0.44
0.28,0.44
0.27,0.44
0.28,0.44
0.28,0.44
0.28,0.45
0.28,0.43
0.28,0.45
0.24,0.45
0.21,0.44
0.23,0.45
0.26,0.43
0.26,0.44
0.29,0.44
0.3,0.44
0.28,0.44
0.3,0.44
0.3,0.44
0.29,0.44
0.31,0.44
0.31,0.44
0.29,0.43
0.3,0.44
0.3,0.44
0.3,0.44
0.29,0.44
0.28,0.43
0.27,0.44
0.29,0.42
0.3,0.43
0.3,0.43
0.29,0.43
0.3,0.44
0.25,0.44
0.19,0.44
0.26,0.43
0.26,0.43
0.28,0.43
0.29,0.43
0.28,0.43
0.3,0.43
0.27,0.43
0.3,0.44
0.29,0.44
0.29,0.44
0.29,0.44
0.29,0.43
0.29,0.44
0.3,0.44
0.29,0.44
0.3,0.43
0.3,0.44
0.3,0.43
0.3,0.44
0.31,0.45
0.3,0.44
0.29,0.43
0.3,0.44
0.31,0.43
0.31,0.44
0.31,0.43
0.3,0.44
0.3,0.44
0.29,0.44
0.31,0.44
0.29,0.44
0.29,0.44
0.26,0.44
0.19,0.44
0.22,0.44
0.27,0.44
0.3,0.43
0.3,0.43
0.29,0.44
0.28,0.43
0.3,0.43
0.29,0.43
0.28,0.44
0.3,0.43
0.31,0.44
0.3,0.43
0.3,0.43
0.29,0.43
0.3,0.45
0.31,0.44
